steps,episodes,total reward
10000,156,14.0
20000,365,11.0
30000,626,19.0
40000,826,16.0
50000,1103,50.0
60000,1355,51.0
70000,1580,40.0
80000,1819,36.0
90000,2039,35.0
100000,2299,73.0
