steps,total reward,episodes
10000,4.0,182
20000,7.0,374
30000,21.0,596
40000,19.0,875
50000,32.0,1125
60000,16.0,1360
70000,30.0,1601
80000,51.0,1820
90000,59.0,2079
100000,59.0,2319
