steps,episodes,total reward
10000,134,0.0
20000,227,0.0
30000,376,78.0
40000,717,277.0
50000,1081,283.0
60000,1432,268.0
70000,1777,275.0
80000,2131,281.0
90000,2478,271.0
100000,2840,300.0
