episodes,total reward,steps
212,16.0,10000
475,29.0,20000
739,32.0,30000
1093,95.0,40000
1535,106.0,50000
1933,102.0,60000
2386,108.0,70000
2801,87.0,80000
3188,80.0,90000
3577,100.0,100000
