steps,episodes,total reward
10000,227,33.0
20000,467,37.0
30000,759,51.0
40000,1213,93.0
50000,1625,75.0
60000,2006,66.0
70000,2495,97.0
80000,2895,78.0
90000,3359,106.0
100000,3834,100.0
