episodes,steps,total reward
274,10000,8.0
478,20000,4.0
698,30000,11.0
958,40000,15.0
1177,50000,8.0
1385,60000,18.0
1561,70000,9.0
1816,80000,8.0
2017,90000,9.0
2207,100000,16.0
