steps,total reward,episodes
10000,5.0,127
20000,102.0,327
30000,215.0,625
40000,330.0,1042
50000,352.0,1462
60000,346.0,1877
70000,353.0,2298
80000,343.0,2719
90000,348.0,3146
100000,319.0,3555
