episodes,steps,total reward
273,10000,44.0
490,20000,29.0
690,30000,27.0
895,40000,29.0
1107,50000,19.0
1314,60000,31.0
1549,70000,33.0
1772,80000,21.0
1996,90000,32.0
2181,100000,27.0
