steps,total reward,episodes
10000,18.0,147
20000,36.0,284
30000,71.0,442
40000,77.0,612
50000,154.0,860
60000,227.0,1188
70000,246.0,1529
80000,266.0,1888
90000,219.0,2206
100000,258.0,2551
