episodes,steps,total reward
112,10000,23.0
392,20000,206.0
845,30000,348.0
1306,40000,359.0
1758,50000,366.0
2210,60000,368.0
2664,70000,366.0
3111,80000,357.0
3562,90000,364.0
4017,100000,359.0
