steps,episodes,total reward
10000,124,10.0
20000,213,21.0
30000,300,29.0
40000,416,46.0
50000,701,203.0
60000,1079,311.0
70000,1484,322.0
80000,1899,328.0
90000,2334,347.0
100000,2765,336.0
