steps,episodes,total reward
10000,121,3.0
20000,278,74.0
30000,500,155.0
40000,721,151.0
50000,939,145.0
60000,1176,145.0
70000,1426,161.0
80000,1658,150.0
90000,1899,168.0
100000,2144,163.0
