episodes,steps,total reward
82,10000,0.0
155,20000,1.0
267,30000,55.0
542,40000,194.0
870,50000,226.0
1202,60000,244.0
1525,70000,237.0
1878,80000,268.0
2236,90000,254.0
2587,100000,272.0
