episodes,total reward,steps
206,11.0,10000
450,10.0,20000
750,34.0,30000
1107,42.0,40000
1491,49.0,50000
1927,59.0,60000
2335,67.0,70000
2666,54.0,80000
3006,53.0,90000
3365,45.0,100000
