episodes,steps,total reward
127,10000,-1.270000000000001
205,20000,-0.7800000000000005
268,30000,-0.6300000000000003
330,40000,-0.6200000000000003
400,50000,-0.7000000000000004
470,60000,-0.7000000000000004
527,70000,-0.5700000000000003
585,80000,-0.5800000000000003
638,90000,-0.5300000000000002
695,100000,-0.5700000000000003
