total reward,episodes,steps
19.0,191,10000
31.0,287,20000
20.0,375,30000
37.0,476,40000
34.0,568,50000
42.0,665,60000
54.0,786,70000
57.0,913,80000
74.0,1045,90000
71.0,1169,100000
