steps,episodes,total reward
10000,200,7.0
20000,441,12.0
30000,706,13.0
40000,994,33.0
50000,1282,34.0
60000,1596,66.0
70000,1826,26.0
80000,2141,75.0
90000,2428,43.0
100000,2720,82.0
