episodes,steps,total reward
119,10000,11.0
213,20000,26.0
416,30000,131.0
800,40000,293.0
1212,50000,329.0
1639,60000,341.0
2065,70000,338.0
2495,80000,349.0
2928,90000,345.0
3351,100000,348.0
