episodes,total reward,steps
145,45.0,10000
341,58.0,20000
545,70.0,30000
754,66.0,40000
956,62.0,50000
1213,95.0,60000
1458,82.0,70000
1676,79.0,80000
1901,75.0,90000
2107,65.0,100000
