episodes,steps,total reward
100,10000,20.0
379,20000,206.0
817,30000,352.0
1261,40000,368.0
1712,50000,365.0
2174,60000,357.0
2628,70000,366.0
3073,80000,365.0
3517,90000,367.0
3980,100000,365.0
