episodes,steps,total reward
174,10000,39.0
394,20000,80.0
658,30000,112.0
950,40000,142.0
1219,50000,123.0
1506,60000,152.0
1848,70000,184.0
2113,80000,147.0
2399,90000,152.0
2716,100000,162.0
