steps,total reward,episodes
10000,0.0,126
20000,6.0,227
30000,170.0,488
40000,243.0,807
50000,225.0,1126
60000,224.0,1442
70000,226.0,1766
80000,245.0,2087
90000,243.0,2406
100000,242.0,2731
