total reward,episodes,steps
1.0,243,10000
7.0,384,20000
11.0,520,30000
15.0,650,40000
15.0,783,50000
21.0,897,60000
28.0,1033,70000
42.0,1180,80000
64.0,1345,90000
95.0,1537,100000
