episodes,total reward,steps
190,25.0,10000
438,58.0,20000
696,72.0,30000
978,86.0,40000
1283,122.0,50000
1507,51.0,60000
1759,91.0,70000
2015,101.0,80000
2265,79.0,90000
2527,90.0,100000
