episodes,total reward,steps
199,18.0,10000
508,68.0,20000
763,63.0,30000
1061,75.0,40000
1384,78.0,50000
1693,76.0,60000
1990,75.0,70000
2295,88.0,80000
2680,117.0,90000
2980,72.0,100000
