steps,total reward,episodes
10000,24.0,140
20000,25.0,272
30000,60.0,461
40000,72.0,685
50000,114.0,946
60000,166.0,1238
70000,149.0,1494
80000,209.0,1816
90000,155.0,2078
100000,171.0,2358
