steps,total reward,episodes
10000,33.0,180
20000,33.0,308
30000,48.0,457
40000,36.0,597
50000,51.0,780
60000,45.0,964
70000,40.0,1155
80000,69.0,1391
90000,59.0,1574
100000,66.0,1785
