episodes,total reward,steps
148,41.0,10000
361,111.0,20000
599,144.0,30000
952,219.0,40000
1296,226.0,50000
1646,241.0,60000
1995,252.0,70000
2356,261.0,80000
2709,245.0,90000
3054,256.0,100000
