steps,episodes,total reward
10000,179,0.0
20000,313,0.0
30000,445,0.0
40000,558,0.0
50000,705,3.0
60000,824,9.0
70000,952,9.0
80000,1086,13.0
90000,1198,13.0
100000,1317,21.0
