steps,episodes,total reward
10000,183,63.0
20000,410,83.0
30000,641,76.0
40000,865,83.0
50000,1043,75.0
60000,1240,71.0
70000,1457,79.0
80000,1660,64.0
90000,1882,74.0
100000,2078,73.0
