steps,episodes,total reward
10000,186,57.0
20000,382,57.0
30000,628,85.0
40000,878,82.0
50000,1073,65.0
60000,1278,65.0
70000,1459,59.0
80000,1674,94.0
90000,1890,74.0
100000,2121,74.0
