total reward,episodes,steps
22.0,178,10000
37.0,317,20000
44.0,420,30000
66.0,566,40000
53.0,692,50000
75.0,825,60000
87.0,981,70000
102.0,1146,80000
117.0,1330,90000
158.0,1558,100000
