total reward,steps,episodes
31.0,10000,158
36.0,20000,313
67.0,30000,500
61.0,40000,686
68.0,50000,865
85.0,60000,1086
65.0,70000,1266
92.0,80000,1495
90.0,90000,1727
52.0,100000,1898
