total reward,episodes,steps
0.0,127,10000
4.0,218,20000
136.0,446,30000
232.0,754,40000
233.0,1064,50000
236.0,1381,60000
230.0,1700,70000
215.0,2011,80000
247.0,2328,90000
241.0,2637,100000
