steps,episodes,total reward
10000,222,1.0
20000,385,6.0
30000,499,14.0
40000,651,12.0
50000,764,13.0
60000,894,20.0
70000,1034,35.0
80000,1165,39.0
90000,1337,64.0
100000,1507,78.0
