steps,episodes,total reward
10000,142,0.0
20000,239,3.0
30000,421,87.0
40000,724,220.0
50000,1037,234.0
60000,1357,242.0
70000,1675,215.0
80000,2010,245.0
90000,2332,236.0
100000,2656,246.0
