episodes,total reward,steps
165,38.0,10000
347,45.0,20000
523,51.0,30000
742,77.0,40000
953,70.0,50000
1167,79.0,60000
1353,63.0,70000
1570,82.0,80000
1733,53.0,90000
1939,75.0,100000
