steps,total reward,episodes
10000,52.0,142
20000,93.0,334
30000,114.0,543
40000,187.0,858
50000,196.0,1174
60000,230.0,1511
70000,235.0,1850
80000,226.0,2179
90000,264.0,2542
100000,186.0,2810
