total reward,episodes,steps
26.0,140,10000
35.0,287,20000
34.0,440,30000
40.0,592,40000
56.0,775,50000
45.0,928,60000
50.0,1090,70000
43.0,1237,80000
39.0,1391,90000
57.0,1571,100000
