episodes,steps,total reward
126,10000,1.0
232,20000,3.0
484,30000,165.0
806,40000,240.0
1128,50000,225.0
1443,60000,237.0
1765,70000,234.0
2088,80000,229.0
2409,90000,238.0
2726,100000,237.0
