episodes,total reward,steps
244,1.0,10000
400,6.0,20000
526,13.0,30000
654,16.0,40000
779,16.0,50000
901,21.0,60000
1031,30.0,70000
1164,44.0,80000
1319,66.0,90000
1543,105.0,100000
