steps,episodes,total reward
10000,175,50.0
20000,391,66.0
30000,615,71.0
40000,838,75.0
50000,1092,91.0
60000,1310,66.0
70000,1531,77.0
80000,1742,78.0
90000,2000,91.0
100000,2272,98.0
