episodes,total reward,steps
234,0.0,10000
386,4.0,20000
533,14.0,30000
685,30.0,40000
849,47.0,50000
1056,87.0,60000
1276,110.0,70000
1516,136.0,80000
1735,122.0,90000
1990,146.0,100000
