episodes,steps,total reward
245,10000,5.0
438,20000,6.0
622,30000,2.0
823,40000,4.0
1038,50000,7.0
1224,60000,3.0
1403,70000,10.0
1581,80000,4.0
1766,90000,6.0
1943,100000,10.0
