episodes,steps,total reward
219,10000,35.0
541,20000,54.0
892,30000,65.0
1398,40000,115.0
1802,50000,62.0
2187,60000,85.0
2706,70000,105.0
3145,80000,64.0
3575,90000,81.0
4114,100000,110.0
