total reward,episodes,steps
23.0,300,10000
16.0,463,20000
38.0,690,30000
20.0,929,40000
26.0,1166,50000
25.0,1379,60000
29.0,1623,70000
25.0,1840,80000
21.0,2089,90000
47.0,2357,100000
