episodes,total reward,steps
287,23.0,10000
473,11.0,20000
711,24.0,30000
930,22.0,40000
1153,12.0,50000
1373,32.0,60000
1591,24.0,70000
1842,25.0,80000
2077,25.0,90000
2308,25.0,100000
