total reward,steps,episodes
21.0,10000,123
27.0,20000,257
29.0,30000,402
32.0,40000,549
44.0,50000,701
60.0,60000,881
59.0,70000,1043
61.0,80000,1204
57.0,90000,1359
98.0,100000,1557
