episodes,total reward,steps
152,53.0,10000
396,107.0,20000
690,169.0,30000
1044,225.0,40000
1368,208.0,50000
1677,186.0,60000
1970,171.0,70000
2273,191.0,80000
2585,182.0,90000
2873,189.0,100000
