total reward,steps,episodes
17.0,10000,166
28.0,20000,260
34.0,30000,381
43.0,40000,499
45.0,50000,642
91.0,60000,872
170.0,70000,1157
163.0,80000,1430
190.0,90000,1731
226.0,100000,2066
