steps,total reward,episodes
10000,34.0,243
20000,54.0,543
30000,59.0,852
40000,119.0,1233
50000,62.0,1476
60000,72.0,1778
70000,74.0,2120
80000,90.0,2501
90000,79.0,2810
100000,51.0,3098
