total reward,steps,episodes
1.0,10000,72
1.0,20000,125
100.0,30000,280
339.0,40000,713
353.0,50000,1153
372.0,60000,1606
365.0,70000,2058
374.0,80000,2501
368.0,90000,2954
361.0,100000,3401
