steps,episodes,total reward
10000,152,47.0
20000,294,34.0
30000,429,33.0
40000,590,51.0
50000,731,48.0
60000,899,51.0
70000,1063,44.0
80000,1257,63.0
90000,1423,57.0
100000,1602,42.0
