total reward,steps,episodes
27.0,10000,225
22.0,20000,469
46.0,30000,799
78.0,40000,1169
118.0,50000,1666
102.0,60000,2102
70.0,70000,2502
95.0,80000,2932
69.0,90000,3313
75.0,100000,3767
