steps,total reward,episodes
10000,0.0,144
20000,10.0,242
30000,141.0,483
40000,229.0,791
50000,230.0,1091
60000,234.0,1414
70000,243.0,1735
80000,232.0,2055
90000,244.0,2377
100000,235.0,2703
