episodes,steps,total reward
180,10000,72.0
396,20000,85.0
625,30000,75.0
880,40000,91.0
1100,50000,67.0
1396,60000,104.0
1721,70000,108.0
1988,80000,77.0
2290,90000,104.0
2595,100000,101.0
