steps,total reward,episodes
10000,0.0,237
20000,5.0,394
30000,8.0,528
40000,24.0,678
50000,42.0,829
60000,72.0,1010
70000,80.0,1193
80000,122.0,1417
90000,126.0,1660
100000,132.0,1900
