episodes,steps,total reward
175,10000,55.0
391,20000,62.0
637,30000,79.0
928,40000,94.0
1210,50000,86.0
1506,60000,108.0
1846,70000,128.0
2165,80000,110.0
2519,90000,126.0
2785,100000,103.0
