steps,total reward,episodes
10000,10.0,245
20000,7.0,428
30000,11.0,607
40000,23.0,761
50000,21.0,934
60000,20.0,1090
70000,23.0,1237
80000,23.0,1398
90000,37.0,1570
100000,60.0,1776
