1.0	0.0197	0.0309	0.0535
2.0	0.0251	0.0344	0.0503
3.0	0.0285	0.0354	0.0616
4.0	0.0318	0.0413	0.0594
5.0	0.0334	0.0452	0.0675
6.0	0.0338	0.0512	0.0657
7.0	0.0366	0.0513	0.0663
8.0	0.0383	0.0505	0.0630
9.0	0.0400	0.0484	0.0673
10.0	0.0416	0.0553	0.0715
11.0	0.0444	0.0541	0.0689
12.0	0.0419	0.0559	0.0701
13.0	0.0425	0.0522	0.0741
14.0	0.0403	0.0568	0.0716
15.0	0.0462	0.0560	0.0777
16.0	0.0490	0.0611	0.0726
17.0	0.0482	0.0634	0.0750
18.0	0.0501	0.0621	0.0748
19.0	0.0501	0.0671	0.0853
20.0	0.0539	0.0732	0.0942
21.0	0.0593	0.0712	0.1003
22.0	0.0622	0.0754	0.1046
23.0	0.0679	0.0803	0.1160
24.0	0.0687	0.0941	0.1191
25.0	0.0616	0.0973	0.1222
26.0	0.0669	0.0891	0.1192
27.0	0.0756	0.0907	0.1131
28.0	0.0777	0.0890	0.1084
29.0	0.0802	0.0960	0.1155
30.0	0.0856	0.1000	0.1291
31.0	0.0921	0.1140	0.1337
32.0	0.0907	0.1262	0.1555
33.0	0.0961	0.1262	0.1692
34.0	0.1058	0.1486	0.1754
35.0	0.1235	0.1502	0.1854
36.0	0.1167	0.1535	0.2006
37.0	0.1304	0.1600	0.2011
38.0	0.1361	0.1765	0.2153
39.0	0.1395	0.1869	0.2384
40.0	0.1500	0.1830	0.2383
41.0	0.1610	0.1886	0.2394
42.0	0.1771	0.2012	0.2555
43.0	0.1772	0.2087	0.2850
44.0	0.1956	0.2288	0.2951
45.0	0.1940	0.2400	0.2900
46.0	0.2122	0.2424	0.3059
47.0	0.2258	0.2669	0.3178
48.0	0.2299	0.2687	0.3123
49.0	0.2272	0.2648	0.3164
50.0	0.2095	0.2448	0.3228
51.0	0.2140	0.2496	0.3261
52.0	0.2118	0.2748	0.3197
53.0	0.2387	0.2737	0.3256
54.0	0.2483	0.2962	0.3572
55.0	0.2479	0.3130	0.3662
56.0	0.2564	0.3078	0.3744
57.0	0.2663	0.3311	0.3943
58.0	0.2639	0.3171	0.3976
59.0	0.2449	0.3182	0.4016
60.0	0.2386	0.3119	0.3931
61.0	0.2621	0.2991	0.3857
62.0	0.2626	0.3165	0.3560
63.0	0.2680	0.3120	0.3794
64.0	0.2682	0.3125	0.3870
65.0	0.2501	0.3260	0.3816
66.0	0.2408	0.3396	0.3972
67.0	0.2552	0.3412	0.4135
68.0	0.2740	0.3396	0.4085
69.0	0.2840	0.3494	0.4197
70.0	0.2773	0.3545	0.4073
71.0	0.2808	0.3336	0.4236
72.0	0.2934	0.3333	0.4154
73.0	0.2791	0.3308	0.4150
74.0	0.2809	0.3388	0.4066
75.0	0.2735	0.3391	0.4306
76.0	0.2963	0.3538	0.4158
77.0	0.2919	0.3594	0.4120
78.0	0.3142	0.3709	0.4126
79.0	0.3127	0.3536	0.3881
80.0	0.3149	0.3564	0.4238
81.0	0.3160	0.3570	0.4039
82.0	0.3089	0.3594	0.4033
83.0	0.3210	0.3536	0.3953
84.0	0.3041	0.3670	0.4130
85.0	0.3124	0.3697	0.4270
86.0	0.3144	0.3629	0.4353
87.0	0.3252	0.3761	0.4505
88.0	0.3195	0.3814	0.4285
89.0	0.3275	0.3693	0.4290
90.0	0.3137	0.3764	0.4388
91.0	0.3274	0.3756	0.4415
92.0	0.3120	0.3741	0.4277
93.0	0.2911	0.3649	0.4299
94.0	0.2863	0.3486	0.4451
95.0	0.2851	0.3581	0.4072
96.0	0.2981	0.3588	0.4314
97.0	0.3105	0.3497	0.4494
98.0	0.3251	0.3894	0.4399
99.0	0.3159	0.3823	0.4532
