steps,episodes,total reward
10000,90,5.0
20000,160,3.0
30000,325,102.0
40000,746,333.0
50000,1205,364.0
60000,1661,356.0
70000,2124,361.0
80000,2575,364.0
90000,3048,355.0
100000,3490,366.0
