total reward,steps,episodes
11.0,10000,119
23.0,20000,197
29.0,30000,293
43.0,40000,401
243.0,50000,727
290.0,60000,1084
325.0,70000,1483
318.0,80000,1905
329.0,90000,2329
343.0,100000,2755
