steps,episodes,total reward
10000,242,0.0
20000,413,8.0
30000,543,14.0
40000,664,11.0
50000,788,16.0
60000,910,25.0
70000,1037,29.0
80000,1163,46.0
90000,1314,61.0
100000,1519,102.0
