steps,episodes,total reward
10000,133,8.0
20000,361,146.0
30000,732,292.0
40000,1053,232.0
50000,1357,244.0
60000,1711,282.0
70000,2077,291.0
80000,2411,261.0
90000,2790,301.0
100000,3173,310.0
